Date_heure,T (�C),H (%),PR(%),P(watts),TDS (mg/l),PH,PGF (bars),VFE,
2024-01-13 10:38:00,13.18,23.44,36.59,158.6534444,137.33,7.75,1.115957149,0,
2024-01-13 10:40:00,13.22,23.28,36.61,158.6371175,137.09,7.79,1.11595715,0,
2024-01-13 10:42:00,13.26,23.12,36.63,158.612353,136.85,7.83,1.11595717,0,
2024-01-13 10:44:00,13.30,22.96,36.65,158.6205803,136.64,7.87,1.115957179,0,
2024-01-13 10:46:00,13.34,22.80,36.67,158.6266482,136.42,7.91,1.115957162,0,
2024-01-13 10:48:00,13.38,22.64,36.69,158.6176061,136.19,7.89,1.115957146,0,
2024-01-13 10:50:00,13.42,22.48,36.71,158.5238261,135.88,7.87,1.115957155,0,
2024-01-13 10:52:00,13.46,22.32,36.73,158.3676736,135.50,7.81,1.115957176,0,
2024-01-13 10:54:00,13.50,22.16,36.75,158.2760205,135.19,7.77,1.115957176,0,
2024-01-13 10:56:00,13.54,22.00,36.77,158.2267519,134.92,7.61,1.115957156,0,
2024-01-13 10:58:00,13.58,21.84,36.79,158.2307362,134.71,7.51,1.115957146,0,
2024-01-13 11:00:00,13.57,21.85,36.79,158.2284325,134.71,7.50,1.115957162,0,
2024-01-13 11:02:00,13.57,21.86,36.79,158.2218481,134.72,7.49,1.115957178,0,
2024-01-13 11:04:00,13.57,21.86,36.79,158.2279333,134.74,7.49,1.115957171,0,
2024-01-13 11:06:00,13.57,21.87,36.78,158.3747392,134.89,7.49,1.11595715,0,
2024-01-13 11:08:00,13.57,21.88,36.78,158.4170511,134.95,7.50,1.115957149,0,
2024-01-13 11:10:00,13.56,21.89,36.78,158.4119045,134.95,7.51,1.115957168,0,
2024-01-13 11:12:00,13.56,21.90,36.78,158.4049282,134.96,7.52,1.115957179,0,
2024-01-13 11:14:00,13.56,21.90,36.78,158.4095761,134.97,7.54,1.115957164,0,
2024-01-13 11:16:00,13.56,21.91,36.78,158.4144393,134.99,7.56,1.115957147,0,
2024-01-13 11:18:00,13.56,21.92,36.78,158.4471127,135.03,7.57,1.115957154,0,
2024-01-13 11:20:00,13.55,21.93,36.78,158.467139,135.06,7.59,1.115957174,0,
2024-01-13 11:22:00,13.55,21.94,36.78,158.4679615,135.07,7.61,1.115957176,0,
2024-01-13 11:24:00,13.55,21.94,36.78,158.4439336,135.06,7.63,1.115957158,0,
2024-01-13 11:26:00,13.55,21.95,36.77,158.4061131,135.03,7.63,1.115957147,0,
2024-01-13 11:28:00,13.55,21.96,36.77,158.3323168,134.97,7.67,1.11595716,0,
2024-01-13 11:30:00,13.54,21.97,36.77,158.2774557,134.93,7.66,1.115957177,0,
2024-01-13 11:32:00,13.54,21.98,36.77,158.2530388,134.91,7.64,1.115957172,0,
2024-01-13 11:34:00,13.54,21.98,36.77,158.2411503,134.91,7.63,1.115957152,0,
2024-01-13 11:36:00,13.54,21.99,36.77,158.2271705,134.91,7.58,1.115957148,0,
2024-01-13 11:38:00,13.54,22.00,36.77,158.2119564,134.91,7.56,1.115957166,0,
2024-01-13 11:40:00,13.53,22.01,36.77,158.2138344,134.92,7.57,1.115957178,0,
2024-01-13 11:42:00,13.53,22.02,36.77,158.184508,134.90,7.58,1.115957166,0,
2024-01-13 11:44:00,13.53,22.02,36.77,158.1591963,134.89,7.59,1.115957149,0,
2024-01-13 11:46:00,13.53,22.03,36.76,158.1481059,134.89,7.60,1.115957152,0,
2024-01-13 11:48:00,13.53,22.04,36.76,158.1430644,134.89,7.61,1.115957172,0,
2024-01-13 11:50:00,13.52,22.05,36.76,158.1954361,134.96,7.61,1.115957177,0,
2024-01-13 11:52:00,13.52,22.06,36.76,158.2152459,134.99,7.59,1.11595716,0,
2024-01-13 11:54:00,13.52,22.06,36.76,158.1881327,134.97,7.55,1.115957147,0,
2024-01-13 11:56:00,13.52,22.07,36.76,158.0729942,134.87,7.50,1.115957158,0,
2024-01-13 11:58:00,13.52,22.08,36.76,157.9862018,134.79,7.50,1.115957176,0,
2024-01-13 12:00:00,12.89,24.60,36.44,158.2015531,138.47,7.51,1.115957173,0,
2024-01-13 12:02:00,12.59,25.78,36.30,158.3518856,140.24,7.37,1.115957154,0,
2024-01-13 12:04:00,12.46,26.29,36.23,158.4185694,141.01,7.34,1.115957148,0,
2024-01-13 12:06:00,12.42,26.46,36.21,158.4436523,141.28,7.34,1.115957164,0,
2024-01-13 12:08:00,12.42,26.47,36.21,158.4534968,141.30,7.36,1.115957177,0,
2024-01-13 12:10:00,12.44,26.40,36.22,158.4179601,141.16,7.36,1.115957168,0,
2024-01-13 12:12:00,12.47,26.28,36.23,158.5239472,141.10,7.37,1.11595715,0,
2024-01-13 12:14:00,12.50,26.14,36.25,158.5387859,140.92,7.39,1.115957151,0,
2024-01-13 12:16:00,12.54,25.99,36.27,158.5309725,140.71,7.41,1.11595717,0,
2024-01-13 12:18:00,12.58,25.83,36.29,158.5720672,140.54,7.43,1.115957177,0,
2024-01-13 12:20:00,12.62,25.68,36.31,158.5787319,140.33,7.46,1.115957162,0,
2024-01-13 12:22:00,12.66,25.52,36.33,158.5380354,140.07,7.48,1.115957148,0,
2024-01-13 12:24:00,12.70,25.36,36.35,158.4552784,139.77,7.51,1.115957156,0,
2024-01-13 12:26:00,12.74,25.20,36.37,158.3920221,139.49,7.52,1.115957174,0,
2024-01-13 12:28:00,12.79,25.00,36.39,158.3378962,139.16,7.52,1.115957174,0,
2024-01-13 12:30:00,12.84,24.80,36.42,158.2928461,138.84,7.52,1.115957156,0,
2024-01-13 12:32:00,12.89,24.60,36.44,158.2488382,138.52,7.49,1.115957148,0,
2024-01-13 12:34:00,12.94,24.40,36.47,158.2141484,138.21,7.46,1.115957162,0,
2024-01-13 12:36:00,12.99,24.20,36.49,158.1940047,137.91,7.41,1.115957176,0,
2024-01-13 12:38:00,13.04,24.00,36.52,158.2260918,137.67,7.39,1.11595717,0,
2024-01-13 12:40:00,13.09,23.80,36.54,158.3685979,137.54,7.35,1.115957152,0,
2024-01-13 12:42:00,13.14,23.60,36.57,158.3908601,137.29,7.31,1.115957151,0,
2024-01-13 12:44:00,13.19,23.40,36.59,158.3645859,136.98,7.31,1.115957168,0,
2024-01-13 12:46:00,13.24,23.20,36.62,158.332657,136.68,7.32,1.115957177,0,
2024-01-13 12:48:00,13.29,23.00,36.64,158.2566084,136.33,7.33,1.115957164,0,
2024-01-13 12:50:00,13.34,22.80,36.67,158.1887269,135.98,7.34,1.115957149,0,
2024-01-13 12:52:00,13.39,22.60,36.69,158.1456845,135.67,7.33,1.115957155,0,
2024-01-13 12:54:00,13.44,22.40,36.72,158.1104162,135.35,7.34,1.115957172,0,
2024-01-13 12:56:00,13.49,22.20,36.74,158.096243,135.07,7.34,1.115957175,0,
2024-01-13 12:58:00,13.54,22.00,36.77,158.0576999,134.75,7.34,1.115957158,0,
2024-01-13 13:00:00,13.59,21.80,36.79,158.00209,134.42,7.36,1.115957149,0,
2024-01-13 13:02:00,13.64,21.60,36.82,157.9539276,134.10,7.37,1.11595716,0,
2024-01-13 13:04:00,13.69,21.40,36.84,157.9174686,133.79,7.38,1.115957175,0,
2024-01-13 13:06:00,13.74,21.20,36.87,157.8846871,133.48,7.39,1.115957171,0,
2024-01-13 13:08:00,13.79,21.00,36.89,157.8516744,133.17,7.40,1.115957154,0,
2024-01-13 13:10:00,13.84,20.80,36.92,157.8175739,132.86,7.41,1.11595715,0,
2024-01-13 13:12:00,13.89,20.60,36.94,157.7891612,132.56,7.42,1.115957166,0,
2024-01-13 13:14:00,13.94,20.40,36.97,157.7412891,132.24,7.42,1.115957176,0,
2024-01-13 13:16:00,13.99,20.20,36.99,157.6066549,131.83,7.41,1.115957166,0,
2024-01-13 13:18:00,14.04,20.00,37.02,157.4959647,131.44,7.42,1.11595715,0,
2024-01-13 13:20:00,14.09,19.80,37.04,157.4278042,131.10,7.43,1.115957154,0,
2024-01-13 13:22:00,14.14,19.60,37.07,157.405556,130.80,7.43,1.115957171,0,
2024-01-13 13:24:00,14.19,19.40,37.09,157.4369371,130.56,7.45,1.115957175,0,
2024-01-13 13:26:00,14.24,19.20,37.12,157.4254788,130.27,7.47,1.11595716,0,
2024-01-13 13:28:00,14.29,19.00,37.14,157.3695734,129.94,7.47,1.115957149,0,
2024-01-13 13:30:00,14.34,18.80,37.17,157.3153008,129.61,7.47,1.115957159,0,
2024-01-13 13:32:00,14.39,18.60,37.19,157.3131429,129.33,7.46,1.115957174,0,
2024-01-13 13:34:00,14.44,18.40,37.22,157.3053529,129.05,7.44,1.115957172,0,
2024-01-13 13:36:00,14.49,18.20,37.24,157.2876307,128.76,7.38,1.115957155,0,
2024-01-13 13:38:00,14.54,18.00,37.27,157.2657148,128.46,7.34,1.11595715,0,
2024-01-13 13:40:00,14.59,17.80,37.29,157.2443858,128.16,7.32,1.115957164,0,
2024-01-13 13:42:00,14.59,17.80,37.29,157.2208122,128.14,7.32,1.115957176,0,
2024-01-13 13:44:00,14.59,17.80,37.29,157.2053763,128.12,7.32,1.115957167,0,
2024-01-13 13:46:00,14.59,17.80,37.29,157.1827725,128.10,7.32,1.115957152,0,
2024-01-13 13:48:00,14.59,17.80,37.29,157.1612518,128.08,7.33,1.115957153,0,
2024-01-13 13:50:00,14.59,17.80,37.29,157.1621099,128.08,7.34,1.115957169,0,
2024-01-13 13:52:00,14.59,17.80,37.29,157.1854515,128.10,7.35,1.115957175,0,
2024-01-13 13:54:00,14.59,17.80,37.29,157.1680395,128.09,7.37,1.115957162,0,
2024-01-13 13:56:00,14.59,17.80,37.29,157.1316892,128.05,7.39,1.11595715,0,
2024-01-13 13:58:00,14.59,17.80,37.29,157.1296675,128.05,7.41,1.115957157,0,
2024-01-13 14:00:00,14.59,17.80,37.29,157.1200973,128.04,7.43,1.115957173,0,
2024-01-13 14:02:00,14.59,17.80,37.29,157.0994569,128.02,7.45,1.115957173,0,
2024-01-13 14:04:00,14.59,17.80,37.29,157.0759741,128.00,7.47,1.115957157,0,
2024-01-13 14:06:00,14.59,17.80,37.29,157.0629175,127.98,7.48,1.11595715,0,
2024-01-13 14:08:00,14.59,17.80,37.29,157.0581127,127.98,7.48,1.115957162,0,
2024-01-13 14:10:00,14.59,17.80,37.29,157.0703663,127.99,7.48,1.115957175,0,
2024-01-13 14:12:00,14.59,17.80,37.29,157.1240723,128.04,7.43,1.115957169,0,
2024-01-13 14:14:00,14.59,17.80,37.29,157.1432154,128.06,7.39,1.115957153,0,
2024-01-13 14:16:00,14.59,17.80,37.29,157.1338862,128.05,7.35,1.115957152,0,
2024-01-13 14:18:00,14.59,17.80,37.29,157.1109255,128.03,7.33,1.115957167,0,
2024-01-13 14:20:00,14.59,17.80,37.29,157.0580647,127.98,7.31,1.115957175,0,
2024-01-13 14:22:00,14.59,17.80,37.29,156.9643126,127.88,7.31,1.115957164,0,
2024-01-13 14:24:00,14.39,18.60,37.19,156.9763495,129.00,7.30,1.115957151,0,
2024-01-13 14:26:00,14.19,19.40,37.09,157.0344055,130.15,7.30,1.115957156,0,
2024-01-13 14:28:00,13.99,20.20,36.99,157.1195508,131.34,7.31,1.115957171,0,
2024-01-13 14:30:00,13.79,21.00,36.89,157.1996236,132.52,7.32,1.115957173,0,
2024-01-13 14:32:00,13.59,21.80,36.79,157.2775181,133.70,7.32,1.115957159,0,
2024-01-13 14:34:00,13.39,22.60,36.69,157.3563669,134.88,7.31,1.11595715,0,
2024-01-13 14:36:00,13.19,23.40,36.59,157.4406299,136.06,7.29,1.115957161,0,
2024-01-13 14:38:00,12.99,24.20,36.49,157.5275619,137.25,7.30,1.115957174,0,
2024-01-13 14:40:00,12.79,25.00,36.39,157.6138557,138.43,7.30,1.11595717,0,
2024-01-13 14:42:00,12.59,25.80,36.29,157.714255,139.63,7.29,1.115957155,0,
2024-01-13 14:44:00,12.39,26.60,36.19,157.8110503,140.83,7.30,1.115957152,0,
2024-01-13 14:46:00,12.19,27.40,36.09,157.8934531,142.01,7.31,1.115957165,0,
2024-01-13 14:48:00,11.99,28.20,35.99,157.9160575,143.14,7.32,1.115957175,0,
2024-01-13 14:50:00,11.79,29.00,35.89,157.9002405,144.22,7.32,1.115957165,0,
2024-01-13 14:52:00,11.59,29.80,35.79,157.9614776,145.38,7.32,1.115957152,0,
2024-01-13 14:54:00,11.39,30.60,35.69,158.0550917,146.57,7.32,1.115957155,0,
2024-01-13 14:56:00,11.19,31.40,35.59,158.1722199,147.79,7.33,1.11595717,0,
2024-01-13 14:58:00,10.99,32.20,35.49,158.2747711,148.99,7.34,1.115957173,0,
2024-01-13 15:00:00,10.79,33.00,35.39,158.3628034,150.18,7.35,1.11595716,0,
2024-01-13 15:02:00,10.59,33.80,35.29,158.4441039,151.36,7.37,1.115957151,0,
2024-01-13 15:04:00,10.39,34.60,35.19,158.5813079,152.60,7.39,1.115957159,0,
2024-01-13 15:06:00,10.19,35.40,30.09,157.8596809,157.98,7.41,1.115957173,0,
2024-01-13 15:08:00,9.99,36.20,29.99,157.8135019,159.03,7.42,1.115957171,0,
2024-01-13 15:10:00,9.79,37.00,29.89,157.8925437,160.21,7.41,1.115957156,0,
2024-01-13 15:12:00,9.59,37.80,29.79,157.9883926,161.41,7.40,1.115957152,0,
2024-01-13 15:14:00,9.39,38.60,29.69,158.0762926,162.60,7.38,1.115957164,0,
2024-01-13 15:16:00,9.19,39.40,29.59,158.147726,163.77,7.35,1.115957174,0,
2024-01-13 15:18:00,8.99,40.20,29.49,158.2059672,164.93,7.28,1.115957167,0,
2024-01-13 15:20:00,8.79,41.00,29.39,158.2712612,166.09,7.23,1.115957153,0,
2024-01-13 15:22:00,8.59,41.80,29.29,158.3458954,167.27,7.20,1.115957154,0,
2024-01-13 15:24:00,8.39,42.60,29.19,158.4325841,168.45,7.20,1.115957168,0,
2024-01-13 15:26:00,8.19,43.40,29.09,158.5089985,169.63,7.21,1.115957173,0,
2024-01-13 15:28:00,7.99,44.20,28.99,158.585411,170.80,7.22,1.115957162,0,
2024-01-13 15:30:00,8.09,43.80,29.04,158.5584354,170.23,7.22,1.115957151,0,
2024-01-13 15:32:00,8.19,43.40,29.09,158.556915,169.68,7.23,1.115957158,0,
2024-01-13 15:34:00,8.29,43.00,29.14,158.5199873,169.09,7.24,1.115957171,0,
2024-01-13 15:36:00,8.39,42.60,29.19,158.4604797,168.48,7.25,1.115957171,0,
2024-01-13 15:38:00,8.49,42.20,29.24,158.4005478,167.87,7.26,1.115957158,0,
2024-01-13 15:40:00,8.59,41.80,29.29,158.3313038,167.25,7.27,1.115957152,0,
2024-01-13 15:42:00,8.69,41.40,29.34,158.2654171,166.63,7.29,1.115957162,0,
2024-01-13 15:44:00,8.79,41.00,29.39,158.2181437,166.04,7.31,1.115957173,0,
2024-01-13 15:46:00,8.89,40.60,29.44,158.1684081,165.44,7.32,1.115957168,0,
2024-01-13 15:48:00,8.99,40.20,29.49,158.1234008,164.84,7.33,1.115957154,0,
2024-01-13 15:50:00,9.09,39.80,29.54,158.0632793,164.23,7.34,1.115957154,0,
2024-01-13 15:52:00,9.19,39.40,29.59,157.9826916,163.60,7.33,1.115957167,0,
2024-01-13 15:54:00,9.29,39.00,29.64,157.8724521,162.94,7.32,1.115957173,0,
2024-01-13 15:56:00,9.39,38.60,29.69,157.7847329,162.30,7.30,1.115957163,0,
2024-01-13 15:58:00,9.49,38.20,29.74,157.7644812,161.73,7.27,1.115957152,0,
2024-01-13 16:00:00,9.59,37.80,29.79,157.7512021,161.17,7.26,1.115957157,0,
2024-01-13 16:02:00,9.69,37.40,29.84,157.7237682,160.59,7.26,1.11595717,0,
2024-01-13 16:04:00,9.79,37.00,29.89,157.687421,160.01,7.27,1.115957172,0,
2024-01-13 16:06:00,9.89,36.60,29.94,157.646813,159.42,7.29,1.115957159,0,
2024-01-13 16:08:00,9.99,36.20,29.99,157.5791727,158.80,7.30,1.115957152,0,
2024-01-13 16:10:00,10.09,35.80,30.04,157.5357188,158.21,7.32,1.115957161,0,
2024-01-13 16:12:00,10.19,35.40,30.09,157.4904568,157.61,7.32,1.115957172,0,
2024-01-13 16:14:00,10.29,35.00,35.14,158.2854624,152.85,7.32,1.115957169,0,
2024-01-13 16:16:00,10.44,34.39,35.22,158.3910377,152.12,7.29,1.115957155,0,
2024-01-13 16:18:00,10.52,34.07,35.26,158.3924702,151.69,7.28,1.115957153,0,
2024-01-13 16:20:00,10.57,33.86,35.28,158.3539462,151.36,7.23,1.115957165,0,
2024-01-13 16:22:00,10.61,33.69,35.31,158.2844465,151.05,7.22,1.115957173,0,
2024-01-13 16:24:00,10.66,33.52,35.33,158.2404522,150.78,7.20,1.115957165,0,
2024-01-13 16:26:00,10.70,33.36,35.35,158.2574339,150.57,7.20,1.115957153,0,
2024-01-13 16:28:00,10.74,33.20,35.37,158.2776475,150.37,7.21,1.115957156,0,
2024-01-13 16:30:00,10.78,33.04,35.39,158.2815467,150.16,7.22,1.115957169,0,
2024-01-13 16:32:00,10.82,32.88,35.41,158.2750388,149.93,7.23,1.115957172,0,
2024-01-13 16:34:00,10.86,32.72,35.43,158.2651897,149.70,7.24,1.115957161,0,
2024-01-13 16:36:00,10.90,32.56,35.45,158.2666004,149.48,7.24,1.115957152,0,
2024-01-13 16:38:00,10.94,32.40,35.47,158.1675457,149.16,7.25,1.11595716,0,
2024-01-13 16:40:00,10.98,32.24,35.49,158.12927,148.90,7.26,1.115957171,0,
2024-01-13 16:42:00,11.02,32.08,35.51,158.1138594,148.67,7.28,1.115957169,0,
2024-01-13 16:44:00,11.06,31.92,35.53,158.116017,148.45,7.30,1.115957157,0,
2024-01-13 16:46:00,11.10,31.76,35.55,158.099894,148.21,7.32,1.115957153,0,
2024-01-13 16:48:00,11.14,31.60,35.57,158.068291,147.96,7.33,1.115957164,0,
2024-01-13 16:50:00,11.18,31.44,35.59,158.0347605,147.71,7.33,1.115957173,0,
2024-01-13 16:52:00,11.22,31.28,35.61,158.0053719,147.46,7.33,1.115957166,0,
2024-01-13 16:54:00,11.24,31.18,35.62,157.9872563,147.30,7.31,1.115957154,0,
2024-01-13 16:56:00,11.26,31.09,35.63,157.9719503,147.17,7.29,1.115957155,0,
2024-01-13 16:58:00,11.28,31.01,35.64,157.9551152,147.04,7.27,1.115957168,0,
2024-01-13 17:00:00,11.30,30.93,35.65,157.9424106,146.92,7.24,1.115957172,0,
2024-01-13 17:02:00,11.32,30.86,35.66,157.920453,146.80,7.20,1.115957162,0,
2024-01-13 17:04:00,11.34,30.78,35.67,157.9174466,146.69,7.18,1.115957153,0,
2024-01-13 17:06:00,11.36,30.71,35.68,157.9243097,146.59,7.18,1.115957159,0,
2024-01-13 17:08:00,11.38,30.63,35.69,157.9040897,146.47,7.19,1.11595717,0,
2024-01-13 17:10:00,11.40,30.55,35.70,157.8698726,146.33,7.20,1.11595717,0,
2024-01-13 17:12:00,11.42,30.48,35.71,157.822602,146.17,7.21,1.115957158,0,
2024-01-13 17:14:00,11.44,30.40,35.72,157.7450866,145.99,7.21,1.115957153,0,
2024-01-13 17:16:00,11.45,30.33,35.73,157.688616,145.83,7.21,1.115957162,0,
2024-01-13 17:18:00,11.47,30.25,35.74,157.6541405,145.69,7.21,1.115957172,0,
2024-01-13 17:20:00,11.49,30.17,35.75,157.6375814,145.57,7.21,1.115957167,0,
2024-01-13 17:22:00,11.51,30.10,35.76,157.6330981,145.46,7.22,1.115957155,0,
2024-01-13 17:24:00,11.53,30.02,35.77,157.6156518,145.34,7.24,1.115957155,0,
2024-01-13 17:26:00,11.55,29.95,35.77,157.5810098,145.20,7.23,1.115957166,0,
2024-01-13 17:28:00,11.57,29.87,35.78,157.5496709,145.07,7.22,1.115957172,0,
2024-01-13 17:30:00,11.59,29.79,35.79,157.5412083,144.95,7.22,1.115957163,0,
2024-01-13 17:32:00,11.61,29.72,35.80,157.5372884,144.84,7.22,1.115957153,0,
2024-01-13 17:34:00,11.63,29.64,35.81,157.5324235,144.74,7.22,1.115957158,0,
2024-01-13 17:36:00,11.64,29.57,35.82,157.5244347,144.62,7.22,1.115957169,0,
2024-01-13 17:38:00,11.66,29.49,35.83,157.513862,144.51,7.21,1.115957171,0,
2024-01-13 17:40:00,11.68,29.41,35.84,157.4847696,144.37,7.21,1.115957159,0,
2024-01-13 17:42:00,11.70,29.34,35.85,157.4371141,144.22,7.20,1.115957153,0,
2024-01-13 17:44:00,11.20,31.34,35.60,157.6179517,147.15,7.21,1.115957161,0,
2024-01-13 17:46:00,10.70,33.34,35.35,157.989581,150.27,7.22,1.115957171,0,
2024-01-13 17:48:00,10.20,35.34,30.10,157.4600715,157.49,7.24,1.115957168,0,
2024-01-13 17:50:00,9.70,37.34,29.85,157.6066043,160.39,7.24,1.115957156,0,
2024-01-13 17:52:00,9.20,39.34,29.60,157.8427994,163.38,7.24,1.115957154,0,
2024-01-13 17:54:00,8.70,41.34,29.35,158.0770895,166.36,7.24,1.115957165,0,
2024-01-13 17:56:00,8.20,43.34,29.10,158.3306237,169.37,7.23,1.115957172,0,
2024-01-13 17:58:00,7.70,45.34,28.85,158.4618172,172.25,7.20,1.115957164,0,
2024-01-13 18:00:00,7.20,47.34,28.60,158.6829501,175.22,7.17,1.115957154,0,
2024-01-13 18:02:00,6.70,49.34,28.35,158.935095,178.22,7.16,1.115957157,0,
2024-01-13 18:04:00,6.20,51.34,28.10,159.1945138,181.23,7.14,1.115957168,0,
2024-01-13 18:06:00,5.70,53.34,27.85,159.4547365,184.24,7.13,1.115957171,0,
2024-01-13 18:08:00,5.60,53.74,27.80,159.5500276,184.88,7.13,1.115957161,0,
2024-01-13 18:10:00,10.71,33.30,35.36,158.2697798,150.50,7.13,1.115957153,0,
2024-01-13 18:12:00,12.44,26.37,36.22,157.3381517,140.04,7.14,1.11595716,0,
2024-01-13 18:14:00,13.05,23.93,36.53,156.9343827,136.29,7.15,1.11595717,0,
2024-01-13 18:16:00,13.29,23.00,36.64,156.781303,134.86,7.16,1.115957169,0,
2024-01-13 18:18:00,13.39,22.57,36.70,156.7161155,134.20,7.17,1.115957157,0,
2024-01-13 18:20:00,13.46,22.31,36.73,156.6667574,133.79,7.18,1.115957154,0,
2024-01-13 18:22:00,13.51,22.10,36.76,156.6227498,133.46,7.19,1.115957164,0,
2024-01-13 18:24:00,13.56,21.91,36.78,156.5998878,133.18,7.21,1.115957171,0,
2024-01-13 18:26:00,13.60,21.73,36.80,156.5804278,132.91,7.22,1.115957165,0,
2024-01-13 18:28:00,13.65,21.55,36.82,156.5557637,132.63,7.23,1.115957155,0,
2024-01-13 18:30:00,13.69,21.37,36.85,156.5291414,132.36,7.24,1.115957156,0,
2024-01-13 18:32:00,13.74,21.19,36.87,156.5032497,132.08,7.24,1.115957167,0,
2024-01-13 18:34:00,13.77,21.08,36.88,156.4857272,131.91,7.22,1.115957171,0,
2024-01-13 18:36:00,13.79,20.98,36.89,156.4814657,131.78,7.20,1.115957162,0,
2024-01-13 18:38:00,13.81,20.90,36.91,156.4882237,131.67,7.17,1.115957154,0,
2024-01-13 18:40:00,13.83,20.82,36.92,156.4899405,131.56,7.16,1.115957159,0,
2024-01-13 18:42:00,13.85,20.74,36.93,156.480705,131.44,7.15,1.11595717,0,
2024-01-13 18:44:00,13.87,20.66,36.94,156.4594154,131.31,7.14,1.115957169,0,
2024-01-13 18:46:00,13.89,20.58,36.95,156.4111938,131.15,7.14,1.115957159,0,
2024-01-13 18:48:00,13.91,20.50,36.96,156.3525288,130.98,7.14,1.115957154,0,
2024-01-13 18:50:00,13.93,20.42,36.97,156.3375086,130.86,7.15,1.115957163,0,
2024-01-13 18:52:00,13.95,20.34,36.98,156.346977,130.76,7.15,1.115957171,0,
2024-01-13 18:54:00,11.15,31.53,35.58,157.5427102,147.34,7.16,1.115957166,0,
2024-01-13 18:56:00,10.46,34.29,35.23,158.0507448,151.64,7.16,1.115957156,0,
2024-01-13 18:58:00,10.30,34.94,35.15,158.2181818,152.70,7.16,1.115957156,0,
2024-01-13 19:00:00,10.27,35.06,30.14,157.435696,157.09,7.14,1.115957166,0,
2024-01-13 19:02:00,10.27,35.05,30.14,157.33256,156.97,7.13,1.115957171,0,
2024-01-13 19:04:00,10.28,35.01,30.14,157.1969795,156.78,7.13,1.115957163,0,
2024-01-13 19:06:00,10.29,35.00,35.14,158.1451974,152.72,7.14,1.115957154,0,
2024-01-13 19:08:00,10.29,35.00,35.14,158.3493897,152.92,7.15,1.115957158,0,
2024-01-13 19:10:00,10.29,35.00,30.14,157.5808769,157.15,7.15,1.115957169,0,
2024-01-13 19:12:00,10.29,35.00,30.14,157.4701653,157.05,7.15,1.115957169,0,
2024-01-13 19:14:00,10.28,35.01,30.14,157.4481336,157.03,7.14,1.11595716,0,
2024-01-13 19:16:00,10.23,35.21,30.12,157.4954496,157.35,7.14,1.115957154,0,
2024-01-13 19:18:00,10.17,35.46,30.09,157.6155117,157.82,7.15,1.115957161,0,
2024-01-13 19:20:00,10.10,35.73,30.05,157.6063023,158.18,7.16,1.11595717,0,
2024-01-13 19:22:00,10.04,36.00,30.02,157.6917559,158.63,7.17,1.115957167,0,
2024-01-13 19:24:00,9.97,36.26,29.98,157.8021354,159.11,7.18,1.115957157,0,
2024-01-13 19:26:00,9.90,36.53,29.95,157.913395,159.59,7.20,1.115957155,0,
2024-01-13 19:28:00,9.84,36.80,29.92,158.0115372,160.06,7.21,1.115957165,0,
2024-01-13 19:30:00,9.77,37.07,29.88,158.0839197,160.50,7.23,1.115957171,0,
2024-01-13 19:32:00,9.70,37.34,29.85,158.0280893,160.82,7.23,1.115957164,0,
2024-01-13 19:34:00,9.63,37.61,29.82,158.0686811,161.23,7.23,1.115957155,0,
2024-01-13 19:36:00,9.57,37.88,29.78,158.150283,161.68,7.21,1.115957158,0,
2024-01-13 19:38:00,9.50,38.15,29.75,158.2370563,162.14,7.19,1.115957168,0,
2024-01-13 19:40:00,9.43,38.42,29.72,158.2938576,162.57,7.16,1.11595717,0,
2024-01-13 19:42:00,9.36,38.69,29.68,158.1164437,162.76,7.13,1.115957161,0,
2024-01-13 19:44:00,9.30,38.96,29.65,157.9561784,162.97,7.09,1.115957155,0,
2024-01-13 19:46:00,9.23,39.23,29.61,157.8905901,163.27,7.08,1.11595716,0,
2024-01-13 19:48:00,9.16,39.50,29.58,157.8820687,163.64,7.08,1.115957169,0,
2024-01-13 19:50:00,9.09,39.77,29.55,157.8960505,164.02,7.08,1.115957168,0,
2024-01-13 19:52:00,9.03,40.04,29.51,157.910455,164.40,7.08,1.115957158,0,
2024-01-13 19:54:00,8.96,40.30,29.48,157.9280327,164.79,7.09,1.115957155,0,
2024-01-13 19:56:00,8.89,40.57,29.45,157.9468352,165.18,7.09,1.115957164,0,
2024-01-13 19:58:00,8.83,40.84,29.41,157.9734585,165.58,7.10,1.11595717,0,
2024-01-13 20:00:00,8.76,41.11,29.38,157.9877436,165.96,7.11,1.115957165,0,
2024-01-13 20:02:00,8.69,41.38,29.35,157.9920643,166.34,7.12,1.115957156,0,
2024-01-13 20:04:00,8.62,41.65,29.31,157.9918897,166.71,7.13,1.115957157,0,
2024-01-13 20:06:00,8.40,42.55,29.20,158.0466791,168.00,7.14,1.115957167,0,
2024-01-13 20:08:00,8.22,43.27,29.11,158.1023957,169.04,7.15,1.11595717,0,
2024-01-13 20:10:00,8.09,43.78,29.05,158.1444869,169.78,7.15,1.115957162,0,
2024-01-13 20:12:00,8.00,44.15,29.00,158.3118425,170.46,7.16,1.115957155,0,
2024-01-13 20:14:00,7.93,44.44,28.96,158.3782225,170.93,7.15,1.11595716,0,
2024-01-13 20:16:00,7.86,44.69,28.93,158.3995659,171.30,7.15,1.115957169,0,
2024-01-13 20:18:00,7.80,44.93,28.90,158.3938471,171.62,7.14,1.115957168,0,
